"Accident_Index","Location_Easting_OSGR","Location_Northing_OSGR","Longitude","Latitude","Police_Force","Accident_Severity","Number_of_Vehicles","Number_of_Casualties","Date","Day_of_Week","Time","Local_Authority_.District.","Local_Authority_.Highway.","X1st_Road_Class","X1st_Road_Number","Road_Type","Speed_limit","Junction_Detail","Junction_Control","X2nd_Road_Class","X2nd_Road_Number","Pedestrian_Crossing.Human_Control","Pedestrian_Crossing.Physical_Facilities","Light_Conditions","Weather_Conditions","Road_Surface_Conditions","Special_Conditions_at_Site","Carriageway_Hazards","Urban_or_Rural_Area","Did_Police_Officer_Attend_Scene_of_Accident","LAYER","ImplementationZone"
"2014950006291",326090,673160,-3.184998,55.945818,95,"Serious collision",1,1,2014-12-04,5,14:30:00,923,"S12000036",3,7,6,30,9,4,6,0,0,8,1,1,1,0,0,1,1,"20mph main streets",1
"2014950006291",326090,673160,-3.184998,55.945818,95,"Serious collision",1,1,2014-12-04,5,14:30:00,923,"S12000036",3,7,6,30,9,4,6,0,0,8,1,1,1,0,0,1,1,"20mph main streets",1
"2014950006291",326090,673160,-3.184998,55.945818,95,"Serious collision",1,1,2014-12-04,5,14:30:00,923,"S12000036",3,7,6,30,9,4,6,0,0,8,1,1,1,0,0,1,1,"20mph main streets",1
"2014950006291",326090,673160,-3.184998,55.945818,95,"Serious collision",1,1,2014-12-04,5,14:30:00,923,"S12000036",3,7,6,30,9,4,6,0,0,8,1,1,1,0,0,1,1,"20mph main streets",1
"2014950006301",319230,670600,-3.294042,55.921718,95,"Slight collision",3,1,2014-12-04,5,08:00:00,923,"S12000036",3,71,3,40,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"40mph",5
"2014950006301",319230,670600,-3.294042,55.921718,95,"Slight collision",3,1,2014-12-04,5,08:00:00,923,"S12000036",3,71,3,40,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"40mph",5
"2014950006301",319230,670600,-3.294042,55.921718,95,"Slight collision",3,1,2014-12-04,5,08:00:00,923,"S12000036",3,71,3,40,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"40mph",5
"2014950006301",319230,670600,-3.294042,55.921718,95,"Slight collision",3,1,2014-12-04,5,08:00:00,923,"S12000036",3,71,3,40,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"40mph",5
"2014950006303",324910,676050,-3.204694,55.971596,95,"Slight collision",2,1,2014-11-29,7,07:55:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,4,9,1,0,0,1,2,"30mph",2
"2014950006303",324910,676050,-3.204694,55.971596,95,"Slight collision",2,1,2014-11-29,7,07:55:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,4,9,1,0,0,1,2,"30mph",2
"2014950006303",324910,676050,-3.204694,55.971596,95,"Slight collision",2,1,2014-11-29,7,07:55:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,4,9,1,0,0,1,2,"30mph",2
"2014950006303",324910,676050,-3.204694,55.971596,95,"Slight collision",2,1,2014-11-29,7,07:55:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,4,9,1,0,0,1,2,"30mph",2
"2014950006304",326180,674060,-3.183804,55.953917,95,"Slight collision",1,1,2014-12-04,5,14:02:00,923,"S12000036",3,1,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"20mph main streets",1
"2014950006304",326180,674060,-3.183804,55.953917,95,"Slight collision",1,1,2014-12-04,5,14:02:00,923,"S12000036",3,1,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"20mph main streets",1
"2014950006304",326180,674060,-3.183804,55.953917,95,"Slight collision",1,1,2014-12-04,5,14:02:00,923,"S12000036",3,1,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"20mph main streets",1
"2014950006304",326180,674060,-3.183804,55.953917,95,"Slight collision",1,1,2014-12-04,5,14:02:00,923,"S12000036",3,1,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,"20mph main streets",1
"2014950006305",329492,671776,-3.130176,55.933897,95,"Slight collision",2,1,2014-10-07,3,17:15:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,"20mph local streets",3
"2014950006305",329492,671776,-3.130176,55.933897,95,"Slight collision",2,1,2014-10-07,3,17:15:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,"20mph local streets",3
"2014950006305",329492,671776,-3.130176,55.933897,95,"Slight collision",2,1,2014-10-07,3,17:15:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,"20mph local streets",3
"2014950006305",329492,671776,-3.130176,55.933897,95,"Slight collision",2,1,2014-10-07,3,17:15:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,2,"20mph local streets",3
"2014950006309",317980,670200,-3.313917,55.917913,95,"Slight collision",2,1,2014-11-04,3,17:20:00,923,"S12000036",3,71,1,40,8,4,6,0,0,5,4,1,1,0,0,1,2,"40mph",5
"2014950006309",317980,670200,-3.313917,55.917913,95,"Slight collision",2,1,2014-11-04,3,17:20:00,923,"S12000036",3,71,1,40,8,4,6,0,0,5,4,1,1,0,0,1,2,"40mph",5
"2014950006309",317980,670200,-3.313917,55.917913,95,"Slight collision",2,1,2014-11-04,3,17:20:00,923,"S12000036",3,71,1,40,8,4,6,0,0,5,4,1,1,0,0,1,2,"40mph",5
"2014950006309",317980,670200,-3.313917,55.917913,95,"Slight collision",2,1,2014-11-04,3,17:20:00,923,"S12000036",3,71,1,40,8,4,6,0,0,5,4,1,1,0,0,1,2,"40mph",5
"2014950006311",327130,670700,-3.167685,55.923879,95,"Slight collision",2,1,2014-12-04,5,17:34:00,923,"S12000036",6,0,6,30,6,4,6,0,0,0,5,1,2,0,0,1,1,"20mph existing streets",3
"2014950006311",327130,670700,-3.167685,55.923879,95,"Slight collision",2,1,2014-12-04,5,17:34:00,923,"S12000036",6,0,6,30,6,4,6,0,0,0,5,1,2,0,0,1,1,"20mph existing streets",3
"2014950006311",327130,670700,-3.167685,55.923879,95,"Slight collision",2,1,2014-12-04,5,17:34:00,923,"S12000036",6,0,6,30,6,4,6,0,0,0,5,1,2,0,0,1,1,"20mph existing streets",3
"2014950006311",327130,670700,-3.167685,55.923879,95,"Slight collision",2,1,2014-12-04,5,17:34:00,923,"S12000036",6,0,6,30,6,4,6,0,0,0,5,1,2,0,0,1,1,"20mph existing streets",3
"2014950006313",330670,671740,-3.111315,55.933746,95,"Slight collision",2,1,2014-12-04,5,18:00:00,923,"S12000036",3,6095,6,30,3,4,6,0,0,8,4,1,1,0,0,1,1,"20mph local streets",3
"2014950006313",330670,671740,-3.111315,55.933746,95,"Slight collision",2,1,2014-12-04,5,18:00:00,923,"S12000036",3,6095,6,30,3,4,6,0,0,8,4,1,1,0,0,1,1,"20mph local streets",3
"2014950006313",330670,671740,-3.111315,55.933746,95,"Slight collision",2,1,2014-12-04,5,18:00:00,923,"S12000036",3,6095,6,30,3,4,6,0,0,8,4,1,1,0,0,1,1,"20mph local streets",3
"2014950006313",330670,671740,-3.111315,55.933746,95,"Slight collision",2,1,2014-12-04,5,18:00:00,923,"S12000036",3,6095,6,30,3,4,6,0,0,8,4,1,1,0,0,1,1,"20mph local streets",3
"2014950006315",319860,670150,-3.28383,55.917781,95,"Slight collision",1,1,2014-11-22,7,05:00:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,"30mph",5
"2014950006315",319860,670150,-3.28383,55.917781,95,"Slight collision",1,1,2014-11-22,7,05:00:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,"30mph",5
"2014950006315",319860,670150,-3.28383,55.917781,95,"Slight collision",1,1,2014-11-22,7,05:00:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,"30mph",5
"2014950006315",319860,670150,-3.28383,55.917781,95,"Slight collision",1,1,2014-11-22,7,05:00:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,"30mph",5
"2014950006332",325860,674510,-3.189052,55.95791,95,"Slight collision",2,1,2014-12-05,6,14:50:00,923,"S12000036",4,901,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,2,"20mph main streets",2
"2014950006332",325860,674510,-3.189052,55.95791,95,"Slight collision",2,1,2014-12-05,6,14:50:00,923,"S12000036",4,901,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,2,"20mph main streets",2
"2014950006332",325860,674510,-3.189052,55.95791,95,"Slight collision",2,1,2014-12-05,6,14:50:00,923,"S12000036",4,901,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,2,"20mph main streets",2
"2014950006332",325860,674510,-3.189052,55.95791,95,"Slight collision",2,1,2014-12-05,6,14:50:00,923,"S12000036",4,901,6,30,0,-1,-1,0,0,0,1,1,2,0,0,1,2,"20mph main streets",2
"2014950006339",322190,672090,-3.247119,55.935591,95,"Slight collision",1,1,2014-12-05,6,09:10:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,"30mph",3
"2014950006339",322190,672090,-3.247119,55.935591,95,"Slight collision",1,1,2014-12-05,6,09:10:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,"30mph",3
"2014950006339",322190,672090,-3.247119,55.935591,95,"Slight collision",1,1,2014-12-05,6,09:10:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,"30mph",3
"2014950006339",322190,672090,-3.247119,55.935591,95,"Slight collision",1,1,2014-12-05,6,09:10:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,4,1,1,1,0,0,1,1,"30mph",3
"2014950006340",327020,675950,-3.170867,55.971023,95,"Slight collision",1,1,2014-12-05,6,14:40:00,923,"S12000036",3,900,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,"20mph main streets",2
"2014950006340",327020,675950,-3.170867,55.971023,95,"Slight collision",1,1,2014-12-05,6,14:40:00,923,"S12000036",3,900,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,"20mph main streets",2
"2014950006340",327020,675950,-3.170867,55.971023,95,"Slight collision",1,1,2014-12-05,6,14:40:00,923,"S12000036",3,900,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,"20mph main streets",2
"2014950006340",327020,675950,-3.170867,55.971023,95,"Slight collision",1,1,2014-12-05,6,14:40:00,923,"S12000036",3,900,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,"20mph main streets",2
"2014950006341",324970,672990,-3.20288,55.944118,95,"Slight collision",1,1,2014-12-05,6,15:15:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"20mph local streets",1
"2014950006341",324970,672990,-3.20288,55.944118,95,"Slight collision",1,1,2014-12-05,6,15:15:00,923,"S12000036",5,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,"20mph local streets",1
