"nearest_line_id","ID","Accident_Index","Location_Easting_OSGR","Location_Northing_OSGR","Longitude.before","Latitude.before","Police_Force","Accident_Severity","Number_of_Vehicles","Number_of_Casualties","Date","Day_of_Week","Time","Local_Authority_.District.","Local_Authority_.Highway.","X1st_Road_Class","X1st_Road_Number","Road_Type","Speed_limit","Junction_Detail","Junction_Control","X2nd_Road_Class","X2nd_Road_Number","Pedestrian_Crossing.Human_Control","Pedestrian_Crossing.Physical_Facilities","Light_Conditions","Weather_Conditions","Road_Surface_Conditions","Special_Conditions_at_Site","Carriageway_Hazards","Urban_or_Rural_Area","Did_Police_Officer_Attend_Scene_of_Accident","LSOA_of_Accident_Location","year","Longitude","Latitude","snap_dist","X","Y","optional","FEATID","LAYER","Shape_Length"
"4821",1736,"2015950001662",326920,676310,-3.172552,55.974196,95,3,2,2,"2015-04-05",1,14:00:00,923,"S12000036",6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2015",-3.17255159858239,55.9741964424383,3.52616201507256,-3.17250549145251,55.974178516812,TRUE,1193,"20mph local streets",420.735601980206
"4823",2917,"2018950000002",327174,670941,-3.167032,55.926001,95,3,1,1,"2018-12-31",2,14:59:00,923,"S12000036",6,0,6,20,9,4,6,0,0,5,1,1,1,0,0,1,1,NA,"2018",-3.16703063252776,55.9260059930358,3.72330251326471,-3.16708961991073,55.9260085840308,TRUE,1195,"20mph local streets",67.9699614455488
"4823",2335,"2015950005562",327180,670970,-3.166942,55.926267,95,2,1,1,"2015-12-03",5,19:15:00,923,"S12000036",3,701,6,30,6,2,6,0,2,1,4,3,2,0,0,1,1,NA,"2015",-3.1669424656578,55.9262674073455,6.61557085291502,-3.16704494676067,55.9262805733966,TRUE,1195,"20mph local streets",67.9699614455488
"4824",223,"2013950005620",322270,673360,-3.246205,55.947012,95,3,2,1,"2013-10-17",5,20:55:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,4,2,2,0,0,1,1,NA,"2013",-3.24618810844036,55.946966532165,0.766078859521196,-3.24619183244867,55.946973039268,TRUE,1196,"20mph local streets",579.620298340548
"4824",3129,"2018950000906",322100,673310,-3.248895,55.946485,95,3,2,1,"2018-07-10",3,07:47:00,923,"S12000036",6,0,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2018",-3.24889495935743,55.9464898431441,0.258112017115237,-3.24889643113462,55.946491992626,TRUE,1196,"20mph local streets",579.620298340548
"4824",3239,"2018950001208",322060,673300,-3.249532,55.946389,95,3,2,1,"2018-09-03",2,18:10:00,923,"S12000036",6,0,6,20,3,4,6,0,0,0,1,1,1,0,0,1,2,NA,"2018",-3.24953236627234,55.9463935240966,2.61411161295087,-3.24952106505122,55.9463710817294,TRUE,1196,"20mph local streets",579.620298340548
"4825",520,"2014950000585",321970,673140,-3.250944,55.944987,95,2,1,1,"2014-01-31",6,13:44:00,923,"S12000036",6,0,6,30,6,2,3,8,0,5,1,1,2,0,0,1,1,NA,"2014",-3.25092669224046,55.9449416848856,2.67818544463289,-3.25096803241715,55.9449359690873,TRUE,1197,"20mph local streets",22.561028345357
"4825",241,"2013950005745",321970,673130,-3.250941,55.944897,95,3,2,1,"2013-10-23",4,21:15:00,923,"S12000036",3,8,6,30,6,2,6,0,0,5,4,1,2,0,0,1,1,NA,"2013",-3.25092379579073,55.9448518587408,0.446364085137909,-3.25093068580298,55.9448509061099,TRUE,1197,"20mph local streets",22.561028345357
"4825",124,"2013950004518",321970,673130,-3.250941,55.944897,95,3,2,1,"2013-09-03",3,12:55:00,923,"S12000036",3,8,6,30,6,2,6,0,0,5,1,1,1,0,0,1,1,NA,"2013",-3.25092379579073,55.9448518587408,0.446364085137909,-3.25093068580298,55.9448509061099,TRUE,1197,"20mph local streets",22.561028345357
"4828",3107,"2018950000843",324550,674630,-3.210047,55.958734,95,3,2,1,"2018-06-26",3,18:15:00,923,"S12000036",3,900,6,20,9,2,4,900,0,5,1,1,1,0,0,1,1,NA,"2018",-3.21004596357754,55.9587384089882,3.54044755312776,-3.21007278156092,55.9587661830438,TRUE,1200,"20mph local streets",614.704146264789
"4830",2327,"2015950005505",318620,670900,-3.303873,55.924265,95,3,2,1,"2015-11-30",2,14:00:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,NA,"2015",-3.30387257301623,55.9242648334701,0.618891248886997,-3.30388182767253,55.9242629681118,TRUE,1202,"20mph local streets",451.634413345235
"4830",3307,"2018950001406",318660,670770,-3.303192,55.923099,95,3,2,1,"2018-10-15",2,16:00:00,923,"S12000036",6,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,NA,"2018",-3.30319345665966,55.9231038867613,3.23101019289889,-3.30314517331957,55.9231136727064,TRUE,1202,"20mph local streets",451.634413345235
"4830",418,"2013950007013",318620,670900,-3.303891,55.92431,95,3,2,2,"2013-12-21",7,10:45:00,923,"S12000036",6,0,6,30,6,4,6,0,0,0,1,5,2,0,0,1,1,NA,"2013",-3.30387257301623,55.9242648334701,0.618891248886997,-3.30388182767253,55.9242629681118,TRUE,1202,"20mph local streets",451.634413345235
"4832",929,"2014950003301",322390,674420,-3.24459,55.956553,95,3,3,1,"2014-06-16",2,20:30:00,923,"S12000036",3,90,6,30,7,2,6,0,0,5,1,1,1,0,0,1,2,NA,"2014",-3.24457268657022,55.9565075330135,5.89403445423238,-3.2446656412646,55.9565007863012,TRUE,1204,"20mph local streets",730.14388927958
"4832",23,"2013950004021",322390,674420,-3.24459,55.956553,95,3,2,1,"2013-08-13",3,19:55:00,923,"S12000036",3,90,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2013",-3.24457268657022,55.9565075330135,5.89403445423238,-3.2446656412646,55.9565007863012,TRUE,1204,"20mph local streets",730.14388927958
"4832",2394,"2015950005885",322380,674420,-3.244733,55.956506,95,3,1,1,"2015-12-24",5,13:35:00,923,"S12000036",6,0,6,30,3,4,3,90,0,0,1,1,1,0,0,1,2,NA,"2015",-3.24473280327191,55.9565059155317,4.1147048000779,-3.24466791035757,55.9565106255456,TRUE,1204,"20mph local streets",730.14388927958
"4832",2012,"2015950003728",322370,673950,-3.244757,55.952282,95,3,1,1,"2015-08-08",7,15:25:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,4,1,0,0,1,1,NA,"2015",-3.24475740208563,55.9522824657872,8.05627867128671,-3.24462932266802,55.9522837597534,TRUE,1204,"20mph local streets",730.14388927958
"4834",2858,"2016950003202",320860,675410,-3.267947,55.965211,95,3,2,1,"2016-06-30",5,20:15:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,4,1,0,0,1,1,NA,"2016",-3.2693614624595,55.9651503428987,2.25836519246285,-3.26933936747372,55.9651662277437,TRUE,1206,"20mph local streets",132.158513834247
"4834",1507,"2015950000010",320820,675450,-3.270014,55.965503,95,3,3,1,"2015-12-31",5,10:30:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,NA,"2015",-3.27001383731825,55.9655030429963,2.07169876226664,-3.26998153078688,55.9655066826407,TRUE,1206,"20mph local streets",132.158513834247
"4835",2971,"2018950000430",324160,674320,-3.216204,55.955888,95,3,2,1,"2018-03-31",7,20:40:00,923,"S12000036",6,0,6,20,3,4,5,0,0,0,4,2,2,0,0,1,1,NA,"2018",-3.21620360061771,55.9558922795667,4.00727163279524,-3.2161443345909,55.9559054196386,TRUE,1207,"20mph local streets",443.256586615156
"4837",2381,"2015950005815",325970,673410,-3.186972,55.948001,95,3,1,1,"2015-12-18",6,01:45:00,923,"S12000036",6,0,6,30,3,2,3,7,0,5,4,1,1,0,0,1,2,NA,"2015",-3.18697216642199,55.9480005821383,1.34389970929269,-3.18696606160562,55.9479890917523,TRUE,1209,"20mph local streets",318.335694422435
"4837",1711,"2015950001330",325970,673410,-3.186972,55.948001,95,3,2,1,"2015-03-26",5,13:45:00,923,"S12000036",6,0,6,30,3,2,3,7,0,5,1,1,1,0,0,1,1,NA,"2015",-3.18697216642199,55.9480005821383,1.34389970929269,-3.18696606160562,55.9479890917523,TRUE,1209,"20mph local streets",318.335694422435
"4837",3472,"0055619",325706,673319,-3.19117330370934,55.9471423546479,NA,2,2,1,"2019-05-09",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.19117330370934,55.9471423546479,2.19274206443602,-3.1911603216136,55.9471241982117,TRUE,1209,"20mph local streets",318.335694422435
"4837",1393,"2014950006114",325920,673400,-3.187785,55.947948,95,3,1,1,"2014-11-23",1,01:35:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,2,NA,"2014",-3.18776984076133,55.9479030393433,6.45797746434281,-3.18774200707305,55.9478475791398,TRUE,1209,"20mph local streets",318.335694422435
"4837",2627,"2016950001748",325950,673400,-3.185865,55.947965,95,3,1,1,"2016-04-01",6,14:20:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,2,NA,"2016",-3.18728958696364,55.9479076687029,2.39399695544169,-3.18730197172419,55.9479278655402,TRUE,1209,"20mph local streets",318.335694422435
"4838",701,"2014950001780",324950,673380,-3.203308,55.947618,95,3,2,1,"2014-04-01",3,16:50:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,2,0,0,1,1,NA,"2014",-3.20329239767995,55.9475726929157,1.61118844418395,-3.20330740890014,55.947561044873,TRUE,1210,"20mph local streets",350.814724685859
"4838",2225,"2015950004853",324870,673450,-3.204593,55.948189,95,2,1,1,"2015-10-27",3,17:43:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,4,1,1,0,0,1,1,NA,"2015",-3.20459258210644,55.9481889711678,0.157265842265205,-3.20459450714104,55.9481880757133,TRUE,1210,"20mph local streets",350.814724685859
"4839",3202,"2018950001113",325600,673380,-3.192888,55.947669,95,2,1,1,"2018-08-16",5,13:20:00,923,"S12000036",6,0,6,20,0,-1,-1,0,0,0,1,1,1,0,0,1,1,NA,"2018",-3.19288701432758,55.9476738869839,1.01670978187748,-3.19289468345721,55.9476659018456,TRUE,1211,"20mph local streets",203.058490527963
"4839",1093,"2014950004456",325590,673380,-3.193063,55.947718,95,3,1,1,"2014-08-13",4,22:00:00,923,"S12000036",6,0,6,30,1,4,5,0,0,0,4,1,1,0,0,1,1,NA,"2014",-3.19304709765279,55.9476723368053,3.91281995652277,-3.19301758302079,55.947703067737,TRUE,1211,"20mph local streets",203.058490527963
"4839",1065,"2014950004305",325700,673280,-3.191274,55.946836,95,3,1,1,"2014-08-05",3,16:30:00,923,"S12000036",5,0,6,30,3,4,6,0,0,4,1,1,1,0,0,1,2,NA,"2014",-3.19125859402425,55.9467910962783,0.952233661148187,-3.19125391734747,55.9467991764945,TRUE,1211,"20mph local streets",203.058490527963
"4840",3446,"2016950003663",319362,670237,-3.290394,55.91849,95,3,1,1,"2016-07-27",4,08:00:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,2,NA,"2016",-3.29180385637127,55.9184345382226,2.6602139971143,-3.29179529402072,55.9184112992734,TRUE,1212,"20mph local streets",179.418873737281
"4843",1948,"2015950003311",331250,673510,-3.102471,55.949684,95,2,2,1,"2015-07-14",3,16:30:00,923,"S12000036",4,6415,6,30,6,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2015",-3.1024706774247,55.9496842934985,1.53350925265076,-3.10249311685901,55.9496896506534,TRUE,1215,"20mph local streets",610.823351413619
"4845",2125,"2015950004143",319310,670990,-3.292861,55.92519,95,3,2,2,"2015-09-17",5,09:45:00,923,"S12000036",6,0,6,30,3,3,6,0,0,0,1,1,1,0,0,1,1,NA,"2015",-3.29286082816624,55.9251896343731,3.18741384246316,-3.29287395398604,55.9252170969359,TRUE,1217,"20mph local streets",1070.40212919937
"4847",449,"2014950000068",319350,671240,-3.292314,55.927487,95,3,1,1,"2014-01-06",2,07:05:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,6,8,2,0,0,1,1,NA,"2014",-3.29229564048376,55.9274419751347,2.32312907737667,-3.29226071995162,55.9274352579822,TRUE,1219,"20mph local streets",789.207226742427
"4847",3241,"2018950001214",319360,671240,-3.292135,55.927439,95,2,2,1,"2018-09-06",5,09:02:00,923,"S12000036",6,0,6,30,8,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2018",-3.29213564657958,55.9274436538356,7.14146929357487,-3.29224299486569,55.9274643029343,TRUE,1219,"20mph local streets",789.207226742427
"4847",1531,"2015950000168",319300,671040,-3.293036,55.925637,95,3,2,1,"2015-01-16",6,11:20:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,4,2,0,0,1,1,NA,"2015",-3.29303577129046,55.9256370795937,3.24074061795365,-3.2929867154483,55.9256458653423,TRUE,1219,"20mph local streets",789.207226742427
"4847",3060,"2018950000717",319320,670980,-3.292697,55.925096,95,3,4,1,"2018-06-05",3,07:39:00,923,"S12000036",6,0,6,20,3,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2018",-3.29269785265691,55.9251014887846,1.22198047692887,-3.29267927871479,55.9251046632767,TRUE,1219,"20mph local streets",789.207226742427
"4849",263,"2013950005896",319320,671390,-3.292839,55.928829,95,3,2,1,"2013-10-31",5,08:30:00,923,"S12000036",6,0,6,30,6,2,6,0,0,8,1,1,1,0,0,1,2,NA,"2013",-3.29282049430792,55.9287843117711,0.794951791825683,-3.29280837186849,55.9287863052672,TRUE,1221,"20mph local streets",35.53769787217
"4851",2477,"2016950000682",323260,676870,-3.229921,55.978716,95,3,1,1,"2016-01-27",4,12:00:00,923,"S12000036",6,0,6,30,6,4,5,0,0,4,1,8,2,0,0,1,2,NA,"2016",-3.23134139465391,55.9786549474853,1.60777479262969,-3.23136633074933,55.9786517429182,TRUE,1223,"20mph local streets",19.4164878389476
"4851",3604,"0027119",323255,676885,-3.23142578155311,55.9787888866258,NA,3,2,1,"2019-03-04",NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.23142578155311,55.9787888866258,0.20745502065682,-3.23142256397898,55.9787893001211,TRUE,1223,"20mph local streets",19.4164878389476
"4854",3217,"2018950001144",319756,670011,-3.285433,55.916466,95,3,1,1,"2018-08-16",5,14:45:00,923,"S12000036",6,0,6,30,2,4,6,0,0,1,1,1,1,0,0,1,2,NA,"2018",-3.2854343467521,55.9164704370019,0.943686317328276,-3.28544392717301,55.9164769118494,TRUE,1226,"20mph local streets",81.3715561443324
"4854",2652,"2016950001849",319710,670010,-3.284759,55.916509,95,3,1,1,"2016-04-02",7,15:15:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,5,1,1,1,0,0,1,1,NA,"2016",-3.28616981513598,55.916453771737,2.73816004471387,-3.28620364607018,55.9164384192674,TRUE,1226,"20mph local streets",81.3715561443324
"4910",3747,"0054219",324240,672780,-3.21448946360647,55.9420715116131,NA,3,1,1,"2019-05-02",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.21448946360647,55.9420715116131,2.28069921431543,-3.21451712617859,55.9420583584053,TRUE,1282,"20mph local streets",155.07949205873
"4910",3531,"0073319",324244,672769,-3.21442234719711,55.9419733326481,NA,3,2,1,"2019-06-19",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.21442234719711,55.9419733326481,1.61173517947232,-3.21440279849869,55.9419826278027,TRUE,1282,"20mph local streets",155.07949205873
"4913",1802,"2015950002200",325900,675970,-3.188798,55.970986,95,3,2,1,"2015-05-08",6,14:20:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2015",-3.18879761645764,55.9709857528898,0.109221737090049,-3.18879591394466,55.9709855578899,TRUE,1285,"20mph local streets",202.187826759346
"4950",1606,"2015950000559",329320,670330,-3.132535,55.920838,95,3,1,1,"2015-02-09",2,08:55:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,2,2,NA,"2015",-3.13253513638826,55.9208379329307,2.75685533437433,-3.13256429312717,55.920856290578,TRUE,1322,"20mph local streets",1207.97878051809
"4950",823,"2014950002583",329060,670260,-3.136691,55.920215,95,3,1,1,"2014-05-12",2,17:05:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,1,1,1,1,0,0,2,1,NA,"2014",-3.13667610374643,55.9201707993433,0.810489680558361,-3.13666375596224,55.9201728532078,TRUE,1322,"20mph local streets",1207.97878051809
"4950",1706,"2015950001286",329100,670220,-3.136026,55.919817,95,2,1,1,"2015-03-25",4,10:10:00,923,"S12000036",6,0,6,20,0,-1,-1,0,0,4,1,1,1,0,0,2,2,NA,"2015",-3.13602569876109,55.9198173829582,1.06238053107126,-3.13603647451916,55.9198100866565,TRUE,1322,"20mph local streets",1207.97878051809
"4950",3001,"2018950000517",329130,670190,-3.135539,55.919548,95,3,1,1,"2018-04-17",3,00:10:00,923,"S12000036",6,0,6,20,3,2,6,0,0,5,4,2,2,0,0,2,1,NA,"2018",-3.13553790278772,55.9195523183696,1.4137055795069,-3.13555640609253,55.9195451669214,TRUE,1322,"20mph local streets",1207.97878051809
"4950",3692,"0045819",329139,670185,-3.13539261590324,55.9195087307261,NA,3,2,1,"2019-04-18",NA,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.13539261590324,55.9195087307261,3.27621813261439,-3.13541460307386,55.9195352269245,TRUE,1322,"20mph local streets",1207.97878051809
"4981",1384,"2014950005969",323340,677070,-3.230133,55.98051,95,3,2,1,"2014-11-24",2,08:11:00,923,"S12000036",5,0,6,30,7,4,6,0,0,0,1,1,2,0,0,1,1,NA,"2014",-3.23011676086941,55.9804642725191,1.68798202835637,-3.23010594070295,55.9804780559723,TRUE,1353,"20mph local streets",262.642503090718
"4981",1295,"2014950005395",323240,677070,-3.231735,55.980494,95,3,2,1,"2014-10-24",6,08:44:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,4,1,0,0,1,1,NA,"2014",-3.2317189254903,55.9804482716738,1.71065931933378,-3.23172113227385,55.9804634830982,TRUE,1353,"20mph local streets",262.642503090718
"4981",1774,"2015950001981",323210,677070,-3.2322,55.980443,95,3,2,1,"2015-04-26",1,11:20:00,923,"S12000036",6,0,6,30,6,4,6,0,0,0,1,1,1,0,0,1,2,NA,"2015",-3.23219957455959,55.980443467361,0.680486573644074,-3.23219797841208,55.9804374627168,TRUE,1353,"20mph local streets",262.642503090718
"4989",1227,"2014950005031",312350,674800,-3.405465,55.958238,95,3,1,1,"2014-10-03",6,14:00:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,2,2,0,0,2,1,NA,"2014",-3.40544494314586,55.9581920475106,1.88722389034049,-3.40541517496591,55.9581899272637,TRUE,1361,"20mph local streets",391.669748141616
"5011",1067,"2014950004320",320700,674690,-3.271729,55.958702,95,2,3,1,"2014-08-06",4,12:13:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,NA,"2014",-3.27171171273323,55.9586565078397,3.66746625689283,-3.27170049661256,55.9586886148069,TRUE,1383,"20mph local streets",520.837340360764
"5028",3592,"0008319",327250,676640,-3.16735448709248,55.9772109646274,NA,3,2,1,"2019-01-21",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.16735448709248,55.9772109646274,2.81707522112287,-3.16737657288548,55.9771890926196,TRUE,1400,"20mph local streets",381.421384706794
"5062",2357,"2015950005666",325430,673380,-3.195608,55.947647,95,3,1,1,"2015-12-11",6,13:30:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,1,1,1,0,0,1,1,NA,"2015",-3.19560842871705,55.9476475056713,2.74782577292226,-3.19561459659441,55.9476717757346,TRUE,1434,"20mph local streets",157.810540472885
"5083",2142,"2015950004222",322520,670430,-3.241344,55.920688,95,3,2,1,"2015-09-25",6,18:35:00,923,"S12000036",5,0,6,30,6,4,6,0,0,8,1,1,1,0,0,1,1,NA,"2015",-3.2413440742492,55.9206877500536,0.224819640717217,-3.24134104943937,55.9206866833611,TRUE,1455,"20mph local streets",2717.9668575883
"5083",578,"2014950000955",322515,670420,-3.241438,55.920642,95,2,2,1,"2014-02-18",3,13:00:00,923,"S12000036",5,0,6,30,3,4,6,0,0,0,1,2,2,0,0,1,1,NA,"2014",-3.24142118702121,55.9205971169469,1.26689750530039,-3.24143781808062,55.9206034833081,TRUE,1455,"20mph local streets",2717.9668575883
"5123",235,"2013950005682",327830,674140,-3.157407,55.954887,95,3,2,1,"2013-10-14",2,13:30:00,923,"S12000036",6,0,6,30,1,4,6,0,0,0,1,9,1,0,0,1,2,NA,"2013",-3.15739175269912,55.9548413983051,2.89981143087077,-3.15736523556113,55.9548202304527,TRUE,1495,"20mph local streets",57.1326412031568
"5127",2579,"2016950001502",324970,674550,-3.201875,55.958144,95,3,2,1,"2016-03-11",6,00:35:00,923,"S12000036",6,0,6,30,6,4,6,0,2,0,4,1,2,0,0,1,1,NA,"2016",-3.20329827279679,55.9580856529233,0.465805940638309,-3.20329912391556,55.9580815246349,TRUE,1499,"20mph local streets",328.692967060145
"5133",514,"2014950000523",321970,676730,-3.251984,55.977235,95,2,1,1,"2014-01-26",1,07:35:00,923,"S12000036",6,0,1,20,2,4,6,0,0,8,4,2,2,0,0,1,1,NA,"2014",-3.25196758347275,55.9771891792741,3.18748673166318,-3.25199505748582,55.9772130817365,TRUE,1505,"20mph local streets",58.2607398867065
"5135",743,"2014950002042",322620,676670,-3.241554,55.976801,95,3,2,2,"2014-04-15",3,16:00:00,923,"S12000036",6,0,6,30,6,2,5,0,0,5,1,1,1,0,0,1,1,NA,"2014",-3.24153717012335,55.9767555630374,2.01167927374521,-3.24150600686016,55.9767596581332,TRUE,1507,"20mph local streets",489.26092662887
"5135",387,"2013950006819",322610,676760,-3.24174,55.977608,95,3,1,1,"2013-12-13",6,07:45:00,923,"S12000036",6,0,6,30,9,4,6,0,0,5,4,1,2,0,0,1,1,NA,"2013",-3.24172327811235,55.9775623829934,7.23589321923605,-3.24183537271913,55.9775476528337,TRUE,1507,"20mph local streets",489.26092662887
"5135",937,"2014950003338",322610,676760,-3.24174,55.977608,95,3,2,1,"2014-06-23",2,08:15:00,923,"S12000036",6,0,6,30,8,4,6,0,0,5,1,1,1,0,0,1,1,NA,"2014",-3.24172327811235,55.9775623829934,7.23589321923605,-3.24183537271913,55.9775476528337,TRUE,1507,"20mph local streets",489.26092662887
"5135",1385,"2014950006002",322580,676860,-3.242249,55.978502,95,3,1,1,"2014-11-24",2,17:35:00,923,"S12000036",6,0,6,30,0,-1,-1,0,0,0,4,1,1,0,0,1,1,NA,"2014",-3.24223268835212,55.9784557994063,3.60138161149203,-3.24217657529784,55.9784623150497,TRUE,1507,"20mph local streets",489.26092662887
"5135",2491,"2016950000832",322610,676690,-3.240284,55.976995,95,3,1,1,"2016-01-31",1,17:30:00,923,"S12000036",6,0,3,30,6,2,5,0,0,4,5,9,2,0,0,1,1,NA,"2016",-3.2417031277408,55.976933601101,7.61332257621229,-3.24158518798532,55.9769490993825,TRUE,1507,"20mph local streets",489.26092662887
"5165",373,"2013950006708",318520,674800,-3.30667,55.959325,95,3,2,2,"2013-12-06",6,09:45:00,923,"S12000036",3,902,6,30,0,-1,-1,0,0,0,1,9,2,0,0,1,2,NA,"2013",-3.3066516205476,55.9592793466932,1.68096518988087,-3.3066472881794,55.9592941438224,TRUE,1537,"20mph local streets",196.74826866573
"5172",2598,"2016950001626",327410,675060,-3.162936,55.963101,95,2,1,1,"2016-03-18",6,15:00:00,923,"S12000036",6,0,6,30,3,4,6,0,0,0,1,1,1,0,0,1,1,NA,"2016",-3.16436471172188,55.9630422931669,2.50454529764314,-3.16432893315715,55.9630521215051,TRUE,1544,"20mph local streets",175.724825147501
"5199",1273,"2014950005222",325900,674090,-3.188296,55.954143,95,2,1,1,"2014-10-17",6,02:14:00,923,"S12000036",3,900,3,30,0,-1,-1,0,0,0,4,1,2,0,0,1,1,NA,"2014",-3.18827988824265,55.9540980944893,1.1889617302174,-3.18828155689527,55.9540875280793,TRUE,1571,"20mph local streets",141.413453477481
"5200",2521,"2016950001021",326530,672220,-3.176257,55.937453,95,3,1,1,"2016-02-15",2,11:00:00,923,"S12000036",6,0,2,30,6,2,6,0,0,5,1,1,2,0,0,1,2,NA,"2016",-3.17768285859347,55.9373970261021,1.26408857617861,-3.17769102004598,55.9374073320595,TRUE,1572,"20mph local streets",169.949660221307
"5202",180,"2013950005276",327420,674440,-3.164052,55.95752,95,3,2,1,"2013-09-28",7,14:50:00,923,"S12000036",6,0,6,30,2,4,6,0,0,8,1,1,1,0,0,1,1,NA,"2013",-3.16403734399306,55.9574744213483,1.46090861494138,-3.16405487250321,55.9574658654891,TRUE,1574,"20mph local streets",116.207756585367
"5208",2515,"2016950000962",328990,671660,-3.136734,55.932791,95,2,1,1,"2016-02-11",5,09:30:00,923,"S12000036",6,0,6,30,3,4,3,6095,0,0,1,1,1,0,0,1,1,NA,"2016",-3.13816456310733,55.9327366736798,1.08577150204476,-3.13814784688876,55.9327390815452,TRUE,1580,"20mph local streets",230.416330575999
"5217",3635,"0027619",326799,675596,-3.17429559633328,55.967764244304,NA,3,1,1,"2019-03-06",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019",-3.17429559633328,55.967764244304,0.569146702003295,-3.17430004186302,55.9677598205571,TRUE,1589,"20mph local streets",180.576676352983
